domain,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0
0.0,1.0,0.6330725177394126,0.7449522030537212,0.8444867896296735,0.945262237540874,0.47757066688801336,0.6730042079693503,0.10170980243509506,-0.24798413848340697,0.7258139938553683,-0.2753123534966629,0.13823301950333486,-0.1671182482964518,0.44111451533616275,-0.3275180246770885,0.553414048867917,-0.32401744642381114,-0.38200450483268644,-0.2472854457368136,0.6726168827628615
1.0,0.6330725177394126,1.0,0.8621213650319799,0.8101498528852431,0.7676221081628517,0.35198284712784617,0.8620142715629566,0.41088991859117596,-0.6052938011897375,0.5526252439136619,0.1911936935666074,0.3012453800714829,-0.5079311514640952,0.21082083193282825,-0.676458266098124,0.8157765679392622,-0.6623779623068834,-0.48697061022676874,-0.2759492042618633,0.929899616935167
2.0,0.7449522030537212,0.8621213650319799,1.0,0.8286966361656752,0.8083036580995464,0.49819360894154413,0.9612885637615183,0.23623071734163756,-0.6401994206098928,0.747060291928512,-0.10847243829608896,0.2638725892709386,-0.5853917708633805,0.22258862771197144,-0.7356964577120217,0.9047147779255853,-0.6548551308975977,-0.660329761847779,-0.4107256618857036,0.9201675817131459
3.0,0.8444867896296735,0.8101498528852431,0.8286966361656752,1.0,0.882052995809093,0.5398035600644651,0.7648794683458252,0.14305688897746655,-0.484404003304605,0.6977266935553254,-0.11600295595740465,0.21914806989706523,-0.36456857378000423,0.439373616971401,-0.47834691305184296,0.6202463397801284,-0.4414596929858854,-0.5156280882893823,-0.17938928952998884,0.7900406761907524
4.0,0.945262237540874,0.7676221081628517,0.8083036580995464,0.882052995809093,1.0,0.40410321214379336,0.7566447725718657,0.23474073050925556,-0.3544342033904504,0.6792781918788819,-0.08846320409035661,0.2391572100347925,-0.24887088109344027,0.3898773301213713,-0.432743428053387,0.6636465865927291,-0.46364639811379554,-0.4166437830329832,-0.24451810424036158,0.7795124021877747
5.0,0.47757066688801336,0.35198284712784617,0.49819360894154413,0.5398035600644651,0.40410321214379336,1.0,0.4577631350151008,-0.1694756409701854,-0.45355966081255045,0.5177154688855603,-0.38407590826706234,0.0012155322606992687,-0.3568921091761759,0.4830773895475322,-0.037371627469396124,0.3093942843274246,0.000937449875044499,-0.5518105805636989,-0.005976264714544674,0.38730703003523675
6.0,0.6730042079693503,0.8620142715629566,0.9612885637615183,0.7648794683458252,0.7566447725718657,0.4577631350151008,1.0,0.26104429503566695,-0.6720918495456982,0.6882254717231068,-0.03130359694596389,0.3751819472080026,-0.574412687831343,0.19242383329518387,-0.7215487319228024,0.9140305708850542,-0.675949421104295,-0.6451369324277362,-0.44007638413589545,0.9101234853004807
7.0,0.10170980243509506,0.41088991859117596,0.23623071734163756,0.14305688897746655,0.23474073050925556,-0.1694756409701854,0.26104429503566695,1.0,-0.08401657830511038,0.0750547271372778,0.32183637879272037,0.16020748283313543,-0.09076390817661781,-0.2273018386231222,-0.3106611749338702,0.2847542557516603,-0.384154290503901,0.38340726034481154,0.011450633900083542,0.4369231074348064
8.0,-0.24798413848340697,-0.6052938011897375,-0.6401994206098928,-0.484404003304605,-0.3544342033904504,-0.45355966081255045,-0.6720918495456982,-0.08401657830511038,1.0,-0.22440918204627883,0.033719424118713544,-0.11563635618124983,0.8368337384012792,-0.19398578540814576,0.48048302616903754,-0.6587817746530557,0.3242131896590625,0.6498445847038481,0.2634052387886678,-0.6551455134909909
9.0,0.7258139938553683,0.5526252439136619,0.747060291928512,0.6977266935553254,0.6792781918788819,0.5177154688855603,0.6882254717231068,0.0750547271372778,-0.22440918204627883,1.0,-0.31100120715515434,0.25560406838960875,-0.23302387298523058,0.26619616539374763,-0.474773868405795,0.5124564031803013,-0.4342555330609364,-0.5122701038342525,-0.29875910605894634,0.6085632695435165
